subset,gene,logFC,pct_AML,pct_HBM
Naïve CD4 T,KIF20B,0.033754807,0.03737024221453287,0.019563581640331076
Naïve CD4 T,RPP30,-0.008674309,0.05190311418685121,0.05191873589164785
Naïve CD4 T,PCGF5,0.028006464,0.14463667820069204,0.1181339352896915
Naïve CD4 T,TNKS2,-0.0017559826,0.17923875432525951,0.16930022573363432
Naïve CD4 T,BTAF1,0.092658356,0.1314878892733564,0.07900677200902935
Naïve CD4 T,MARCH5,0.026688263,0.09134948096885813,0.0692249811888638
Naïve CD4 T,IDE,0.008352958,0.03460207612456748,0.030097817908201655
Naïve CD4 T,EXOC6,0.026814107,0.044290657439446365,0.028592927012791574
Naïve CD4 T,FRA10AC1,0.010473959,0.05536332179930796,0.04439428141459744
Naïve CD4 T,NOC3L,0.040399946,0.05190311418685121,0.030850263355906696
Naïve CD4 T,PDLIM1,0.006218072,0.01522491349480969,0.011286681715575621
Naïve CD4 T,ALDH18A1,0.0018290952,0.04498269896193772,0.0398796087283672
Naïve CD4 T,TCTN3,0.014993101,0.10034602076124567,0.08577878103837472
Naïve CD4 T,ZNF518A,0.032771774,0.045674740484429065,0.029345372460496615
Naïve CD4 T,TM9SF3,0.066808045,0.14186851211072665,0.1000752445447705
Naïve CD4 T,PIK3AP1,-0.00807534,0.002768166089965398,0.006019563581640331
Naïve CD4 T,LCOR,0.046996072,0.08996539792387544,0.062452972159518436
Naïve CD4 T,ARHGAP19,-0.0068465583,0.023529411764705882,0.025583145221971408
Naïve CD4 T,FRAT1,0.018044855,0.03944636678200692,0.02708803611738149
Naïve CD4 T,FRAT2,-0.0035414025,0.05951557093425606,0.05568096313017306
Naïve CD4 T,RRP12,0.04113743,0.05121107266435986,0.025583145221971408
Naïve CD4 T,PGAM1,-0.058261544,0.1750865051903114,0.17983446200150488
Naïve CD4 T,EXOSC1,-0.009354636,0.0837370242214533,0.08201655379984951
Naïve CD4 T,ZDHHC16,0.008420169,0.03667820069204152,0.028592927012791574
Naïve CD4 T,MMS19,-0.0012463629,0.0629757785467128,0.05718585402558315
Naïve CD4 T,PI4K2A,0.021561101,0.031141868512110725,0.01730624529721595
Naïve CD4 T,ZFYVE27,-0.015026897,0.0698961937716263,0.07223476297968397
Naïve CD4 T,R3HCC1L,0.030989002,0.032525951557093424,0.015048908954100828
Naïve CD4 T,HPS1,0.06609343,0.1508650519031142,0.11361926260346125
Naïve CD4 T,GOT1,-0.00032302737,0.02837370242214533,0.02633559066967645
Naïve CD4 T,SLC25A28,-0.02063825,0.058823529411764705,0.06320541760722348
Naïve CD4 T,CUTC,-0.04007624,0.09342560553633218,0.1038374717832957
Naïve CD4 T,COX15,0.016649902,0.03806228373702422,0.02784048156508653
Naïve CD4 T,CHUK,0.014246736,0.02629757785467128,0.01805869074492099
Naïve CD4 T,CWF19L1,0.023017991,0.04152249134948097,0.02633559066967645
Naïve CD4 T,BLOC1S2,0.023127198,0.09965397923875433,0.07900677200902935
Naïve CD4 T,NDUFB8,-0.09444016,0.34463667820069205,0.36042136945071485
Naïve CD4 T,HIF1AN,0.02205164,0.042906574394463666,0.02784048156508653
Naïve CD4 T,SLF2,0.0083226785,0.04152249134948097,0.03310759969902182
Naïve CD4 T,MRPL43,-0.022675663,0.17370242214532872,0.16478555304740405
Naïve CD4 T,LZTS2,-0.0025960281,0.02768166089965398,0.025583145221971408
Naïve CD4 T,SFXN3,0.0024807677,0.022837370242214532,0.019563581640331076
Naïve CD4 T,POLL,-0.010451503,0.04013840830449827,0.04288939051918736
Naïve CD4 T,FBXW4,0.013344616,0.04844290657439446,0.03837471783295711
Naïve CD4 T,OGA,0.12864226,0.24013840830449826,0.16629044394281414
Naïve CD4 T,ARMH3,0.02782837,0.04152249134948097,0.024830699774266364
Naïve CD4 T,HPS6,0.005000569,0.03321799307958478,0.030097817908201655
Naïve CD4 T,LDB1,-0.01655227,0.13356401384083044,0.12791572610985705
Naïve CD4 T,PPRC1,0.015202537,0.05259515570934256,0.0398796087283672
Naïve CD4 T,NOLC1,0.06608008,0.1342560553633218,0.09405568096313018
Naïve CD4 T,GBF1,-0.012464166,0.05951557093425606,0.06019563581640331
Naïve CD4 T,NFKB2,0.051882178,0.11211072664359861,0.07373965387509406
Naïve CD4 T,FBXL15,-0.077500924,0.0671280276816609,0.09480812641083522
Naïve CD4 T,CUEDC2,-0.022320911,0.10034602076124567,0.09932279909706546
Naïve CD4 T,RPARP-AS1,-0.005319521,0.04013840830449827,0.040632054176072234
Naïve CD4 T,ACTR1A,0.047879793,0.08512110726643599,0.05342362678705794
Naïve CD4 T,SUFU,0.015905835,0.03460207612456748,0.024078254326561323
Naïve CD4 T,TRIM8,-0.019149676,0.10034602076124567,0.09857035364936043
Naïve CD4 T,ARL3,-0.013945848,0.022145328719723183,0.024830699774266364
Naïve CD4 T,WBP1L,-0.004834298,0.02629757785467128,0.024830699774266364
Naïve CD4 T,BORCS7,0.05837162,0.11903114186851212,0.0835214446952596
Naïve CD4 T,CNNM2,0.02330022,0.042906574394463666,0.02633559066967645
Naïve CD4 T,NT5C2,0.049600206,0.07197231833910035,0.04138449962377728
Naïve CD4 T,ATP5MD,0.050748736,0.156401384083045,0.11662904439428141
Naïve CD4 T,PDCD11,0.028716046,0.03737024221453287,0.022573363431151242
Naïve CD4 T,CALHM2,-0.008406777,0.010380622837370242,0.013544018058690745
Naïve CD4 T,STN1,-0.047283813,0.09619377162629758,0.10985703536493605
Naïve CD4 T,SLK,-0.07442406,0.06366782006920416,0.09330323551542513
Naïve CD4 T,GSTO1,-0.041227162,0.09896193771626298,0.10985703536493605
Naïve CD4 T,ITPRIP,0.052471742,0.07335640138408304,0.04439428141459744
Naïve CD4 T,XPNPEP1,-0.0017516837,0.04152249134948097,0.03686982693754703
Naïve CD4 T,ADD3,0.08144653,0.42837370242214534,0.3694507148231753
Naïve CD4 T,MXI1,0.060277164,0.12179930795847752,0.0835214446952596
Naïve CD4 T,SMNDC1,0.059055492,0.10173010380622838,0.0692249811888638
Naïve CD4 T,DUSP5,0.035960082,0.04359861591695502,0.025583145221971408
Naïve CD4 T,SMC3,-0.004029289,0.10657439446366782,0.09781790820165538
Naïve CD4 T,PDCD4-AS1,-0.023444414,0.06505190311418685,0.06847253574115876
Naïve CD4 T,PDCD4,0.049156696,0.23598615916955018,0.19939804364183597
Naïve CD4 T,BBIP1,0.01833488,0.0657439446366782,0.04966139954853273
Naïve CD4 T,SHOC2,0.025148451,0.05536332179930796,0.03762227238525207
Naïve CD4 T,ACSL5,-0.0042826757,0.044290657439446365,0.0436418359668924
Naïve CD4 T,ZDHHC6,0.053149283,0.11003460207612457,0.0782543265613243
Naïve CD4 T,VTI1A,0.03622867,0.08650519031141868,0.0654627539503386
Naïve CD4 T,CASP7,0.0014369376,0.020069204152249134,0.01580135440180587
Naïve CD4 T,NHLRC2,-0.021624554,0.021453287197231833,0.02784048156508653
Naïve CD4 T,CCDC186,0.07230228,0.08927335640138408,0.0526711813393529
Naïve CD4 T,ABLIM1,0.0024061203,0.4076124567474048,0.3799849510910459
Naïve CD4 T,FAM160B1,0.04354543,0.047058823529411764,0.022573363431151242
Naïve CD4 T,PDZD8,0.03600677,0.05328719723183391,0.033860045146726865
Naïve CD4 T,RAB11FIP2,0.071461275,0.10173010380622838,0.06170052671181339
Naïve CD4 T,FAM204A,-0.0050576776,0.11972318339100346,0.10759969902182091
Naïve CD4 T,CACUL1,0.05943556,0.09550173010380623,0.059443190368698266
Naïve CD4 T,EIF3A,0.12957162,0.24290657439446367,0.16854778028592926
Naïve CD4 T,DENND10,0.0067975,0.04083044982698962,0.03235515425131678
Naïve CD4 T,SFXN4,0.03588569,0.05467128027681661,0.033860045146726865
Naïve CD4 T,PRDX3,-0.061437637,0.08788927335640138,0.10609480812641084
Naïve CD4 T,GRK5,0.009215027,0.04982698961937716,0.04138449962377728
Naïve CD4 T,RGS10,-0.031454206,0.4740484429065744,0.44996237772761477
Naïve CD4 T,TIAL1,0.01764372,0.19930795847750865,0.17381489841986456
Naïve CD4 T,BAG3,0.013990924,0.09480968858131487,0.0797592174567344
Naïve CD4 T,MCMBP,0.0113515705,0.07404844290657439,0.05869074492099323
Naïve CD4 T,SEC23IP,-0.0049146563,0.045674740484429065,0.040632054176072234
Naïve CD4 T,WDR11,0.032741107,0.044290657439446365,0.025583145221971408
Naïve CD4 T,ATE1,0.043986946,0.0629757785467128,0.03837471783295711
Naïve CD4 T,NSMCE4A,-0.031166017,0.10034602076124567,0.10458991723100075
Naïve CD4 T,PLEKHA1,-0.04326932,0.09896193771626298,0.11136192626034612
Naïve CD4 T,IKZF5,0.06112355,0.0685121107266436,0.033860045146726865
Naïve CD4 T,ACADSB,0.005079776,0.04636678200692042,0.0398796087283672
Naïve CD4 T,BUB3,-0.0053278804,0.21730103806228374,0.2039127163280662
Naïve CD4 T,OAT,-0.010185823,0.06920415224913495,0.0654627539503386
Naïve CD4 T,LHPP,-0.015765965,0.07612456747404844,0.07373965387509406
Naïve CD4 T,FAM53B,0.019867543,0.04013840830449827,0.024830699774266364
Naïve CD4 T,EEF1AKMT2,-0.02911304,0.056055363321799306,0.0654627539503386
Naïve CD4 T,ABRAXAS2,-0.010118447,0.02975778546712803,0.03160270880361174
Naïve CD4 T,CTBP2,0.004470246,0.004152249134948097,0.002257336343115124
Naïve CD4 T,EDRF1,0.03475833,0.09204152249134948,0.06847253574115876
Naïve CD4 T,UROS,-0.08631563,0.08027681660899653,0.10759969902182091
Naïve CD4 T,BCCIP,0.029553056,0.12249134948096886,0.09857035364936043
Naïve CD4 T,PTPRE,-0.004686661,0.032525951557093424,0.03160270880361174
Naïve CD4 T,MGMT,0.048128515,0.1273356401384083,0.09330323551542513
Naïve CD4 T,C10orf143,-0.010001916,0.03183391003460208,0.0346124905944319
Naïve CD4 T,GLRX3,0.0338116,0.08650519031141868,0.060948081264108354
Naïve CD4 T,PPP2R2D,0.04449199,0.09965397923875433,0.06772009029345373
Naïve CD4 T,BNIP3,0.0008511543,0.12525951557093426,0.11361926260346125
Naïve CD4 T,STK32C,-0.0008750893,0.02491349480968858,0.0218209179834462
Naïve CD4 T,ADAM8,-0.0210523,0.0629757785467128,0.06621519939804364
Naïve CD4 T,TUBGCP2,0.06216143,0.1259515570934256,0.08803611738148984
Naïve CD4 T,ZNF511,-0.023544177,0.09065743944636678,0.09179834462001504
Naïve CD4 T,FUOM,0.01879824,0.05051903114186851,0.035364936042136946
Naïve CD4 T,ECHS1,-0.030214429,0.10173010380622838,0.10684725357411588
Naïve CD4 T,MTG1,0.0065478235,0.12249134948096886,0.10759969902182091
Naïve CD4 T,BET1L,0.00034607947,0.10934256055363321,0.09932279909706546
Naïve CD4 T,RIC8A,-0.011175707,0.10657439446366782,0.10233258088788563
Naïve CD4 T,SIRT3,0.0005500987,0.03806228373702422,0.03310759969902182
Naïve CD4 T,PSMD13,-0.04349807,0.14809688581314878,0.15500376222723852
Naïve CD4 T,AC136475.3,0.032607064,0.10173010380622838,0.08276899924755456
Naïve CD4 T,PGGHG,0.106893316,0.1453287197231834,0.09104589917231001
Naïve CD4 T,IFITM2,0.13354242,0.5480968858131487,0.48758465011286684
Naïve CD4 T,IFITM1,-0.11143041,0.8228373702422145,0.8344620015048909
Naïve CD4 T,IFITM3,-0.10085726,0.21314878892733563,0.2400300978179082
Naïve CD4 T,SIGIRR,0.006120205,0.3397923875432526,0.308502633559067
Naïve CD4 T,ANO9,0.0123585835,0.05813148788927336,0.05041384499623777
Naïve CD4 T,RNH1,-0.049331427,0.18961937716262975,0.1963882618510158
Naïve CD4 T,HRAS,-0.03198164,0.03875432525951557,0.04815650865312265
Naïve CD4 T,RASSF7,-0.0193457,0.12664359861591695,0.1256583897667419
Naïve CD4 T,PHRF1,0.013711788,0.04982698961937716,0.03762227238525207
Naïve CD4 T,IRF7,0.06917888,0.14186851211072665,0.10082768999247554
Naïve CD4 T,DEAF1,0.06248857,0.11833910034602076,0.07524454477050414
Naïve CD4 T,EPS8L2,-0.022853967,0.017993079584775088,0.02633559066967645
Naïve CD4 T,TMEM80,0.054961912,0.06366782006920416,0.03160270880361174
Naïve CD4 T,TALDO1,-0.024645299,0.21591695501730104,0.2076749435665914
Naïve CD4 T,GATD1,0.032533873,0.047058823529411764,0.029345372460496615
Naïve CD4 T,SLC25A22,-0.035821684,0.03875432525951557,0.04815650865312265
Naïve CD4 T,PIDD1,0.020676494,0.03944636678200692,0.025583145221971408
Naïve CD4 T,PNPLA2,-0.04147905,0.25674740484429065,0.25733634311512416
Naïve CD4 T,CD151,0.020777605,0.03044982698961938,0.01730624529721595
Naïve CD4 T,POLR2L,0.035820156,0.15709342560553632,0.127163280662152
Naïve CD4 T,CHID1,-0.009774663,0.05813148788927336,0.05718585402558315
Naïve CD4 T,AP2A2,0.040997304,0.0754325259515571,0.04966139954853273
Naïve CD4 T,TOLLIP,-0.011476986,0.04844290657439446,0.04966139954853273
Naïve CD4 T,MOB2,0.0008607656,0.10449826989619378,0.09104589917231001
Naïve CD4 T,CTSD,0.053714573,0.2927335640138408,0.24303987960872836
Naïve CD4 T,LSP1,-0.105386615,0.5065743944636678,0.508653122648608
Naïve CD4 T,MRPL23,0.054686327,0.05467128027681661,0.022573363431151242
Naïve CD4 T,ASCL2,-0.0044603967,0.0,0.002257336343115124
Naïve CD4 T,C11orf21,0.023721218,0.0657439446366782,0.05191873589164785
Naïve CD4 T,TSPAN32,-0.050648957,0.0809688581314879,0.09556057185854025
Naïve CD4 T,CD81,-0.19275498,0.2664359861591695,0.327313769751693
Naïve CD4 T,TSSC4,-0.00812237,0.07681660899653979,0.07223476297968397
Naïve CD4 T,KCNQ1,0.03558159,0.08304498269896193,0.05869074492099323
Naïve CD4 T,KCNQ1OT1,0.007989295,0.031141868512110725,0.02708803611738149
Naïve CD4 T,SLC22A18,0.041346945,0.03529411764705882,0.012791572610985704
Naïve CD4 T,NAP1L4,-0.0020205379,0.2477508650519031,0.2325056433408578
Naïve CD4 T,AC131971.1,0.024810564,0.04152249134948097,0.02708803611738149
Naïve CD4 T,CARS,0.014244288,0.056055363321799306,0.04288939051918736
Naïve CD4 T,OSBPL5,0.02106148,0.01522491349480969,0.005267118133935289
Naïve CD4 T,ZNF195,0.007736996,0.0629757785467128,0.05342362678705794
Naïve CD4 T,NUP98,0.080823615,0.12941176470588237,0.08126410835214447
Naïve CD4 T,PGAP2,-0.01416675,0.057439446366782006,0.05869074492099323
Naïve CD4 T,RHOG,-0.023169875,0.28512110726643597,0.2686230248306998
Naïve CD4 T,STIM1,0.05498813,0.12318339100346021,0.0872836719337848
Naïve CD4 T,RRM1,0.011560328,0.056055363321799306,0.045146726862302484
Naïve CD4 T,TRIM21,-0.016074695,0.04152249134948097,0.045146726862302484
Naïve CD4 T,TRIM5,0.018178336,0.03460207612456748,0.024830699774266364
Naïve CD4 T,TRIM22,0.079856396,0.22491349480968859,0.17757712565838976
Naïve CD4 T,FAM160A2,-0.0075466335,0.04636678200692042,0.046651617757712566
Naïve CD4 T,SMPD1,0.05453007,0.13356401384083044,0.1000752445447705
Naïve CD4 T,APBB1,0.04396236,0.17024221453287197,0.14221218961625282
Naïve CD4 T,ARFIP2,0.04336512,0.0698961937716263,0.0436418359668924
Naïve CD4 T,TIMM10B,0.005240217,0.10242214532871972,0.09104589917231001
Naïve CD4 T,RRP8,-0.007799186,0.033910034602076124,0.03310759969902182
Naïve CD4 T,ILK,-0.00299111,0.09688581314878893,0.08878856282919488
Naïve CD4 T,TAF10,-0.104076445,0.3301038062283737,0.3476297968397291
Naïve CD4 T,TPP1,0.08378315,0.10726643598615918,0.062452972159518436
Naïve CD4 T,MRPL17,0.013905294,0.05536332179930796,0.04138449962377728
Naïve CD4 T,EIF3F,-0.02186358,0.7017301038062284,0.6817155756207675
Naïve CD4 T,RIC3,-0.09561285,0.05121107266435986,0.09179834462001504
Naïve CD4 T,AKIP1,-0.010762401,0.02698961937716263,0.028592927012791574
Naïve CD4 T,TMEM9B,-0.040473983,0.09480968858131487,0.10458991723100075
Naïve CD4 T,DENND5A,0.066263534,0.07889273356401384,0.04288939051918736
Naïve CD4 T,TMEM41B,0.057694674,0.0782006920415225,0.046651617757712566
Naïve CD4 T,IPO7,0.054448366,0.13633217993079585,0.10158013544018059
Naïve CD4 T,ZNF143,-0.006343484,0.05121107266435986,0.04740406320541761
Naïve CD4 T,SBF2,0.012124199,0.031141868512110725,0.023325808878856283
Naïve CD4 T,MTRNR2L8,0.03295191,0.045674740484429065,0.024078254326561323
Naïve CD4 T,RNF141,0.0026148707,0.03044982698961938,0.028592927012791574
Naïve CD4 T,CTR9,-0.0013360232,0.10173010380622838,0.09405568096313018
Naïve CD4 T,EIF4G2,0.17231584,0.4463667820069204,0.3438675696012039
Naïve CD4 T,ZBED5,0.01796569,0.08166089965397924,0.06471030850263355
Naïve CD4 T,USP47,0.057547793,0.12802768166089964,0.09330323551542513
Naïve CD4 T,ARNTL,0.016767144,0.03667820069204152,0.029345372460496615
Naïve CD4 T,BTBD10,0.014242306,0.03321799307958478,0.0218209179834462
Naïve CD4 T,FAR1,-0.0053512678,0.042906574394463666,0.040632054176072234
Naïve CD4 T,RRAS2,0.04470614,0.045674740484429065,0.021068472535741158
Naïve CD4 T,COPB1,0.023958668,0.09826989619377163,0.08276899924755456
Naïve CD4 T,PSMA1,0.11887297,0.2816608996539792,0.20316027088036118
Naïve CD4 T,PDE3B,0.033082545,0.27474048442906573,0.24454477050413845
Naïve CD4 T,CYP2R1,0.0038687661,0.057439446366782006,0.051166290443942816
Naïve CD4 T,C11orf58,0.056821525,0.31626297577854673,0.2618510158013544
Naïve CD4 T,PIK3C2A,0.048630223,0.05259515570934256,0.02633559066967645
Naïve CD4 T,NUCB2,0.1996544,0.38685121107266435,0.28141459744168545
Naïve CD4 T,SERGEF,0.017349415,0.05397923875432526,0.042136945071482315
Naïve CD4 T,HPS5,0.029501535,0.03529411764705882,0.018811136192626036
Naïve CD4 T,GTF2H1,0.022136927,0.07474048442906574,0.057938299473288185
Naïve CD4 T,LDHA,0.15863454,0.40622837370242215,0.3258088788562829
Naïve CD4 T,TSG101,0.009708211,0.04636678200692042,0.0346124905944319
Naïve CD4 T,SPTY2D1,0.029421955,0.05328719723183391,0.033860045146726865
Naïve CD4 T,HTATIP2,0.016526505,0.07404844290657439,0.060948081264108354
Naïve CD4 T,PRMT3,0.003966354,0.05951557093425606,0.05191873589164785
Naïve CD4 T,FANCF,-0.006883219,0.03806228373702422,0.03837471783295711
Naïve CD4 T,SVIP,-0.042795092,0.09550173010380623,0.10308502633559068
Naïve CD4 T,LIN7C,0.007627949,0.03737024221453287,0.028592927012791574
Naïve CD4 T,METTL15,0.0115691945,0.04775086505190312,0.03912716328066215
Naïve CD4 T,ARL14EP,0.022202335,0.0754325259515571,0.056433408577878104
Naïve CD4 T,IMMP1L,0.023384176,0.03321799307958478,0.019563581640331076
Naïve CD4 T,ELP4,0.04062392,0.04982698961937716,0.028592927012791574
Naïve CD4 T,RCN1,0.0007183552,0.031141868512110725,0.025583145221971408
Naïve CD4 T,EIF3M,0.09653598,0.3460207612456747,0.28141459744168545
Naïve CD4 T,QSER1,0.018802367,0.04844290657439446,0.035364936042136946
Naïve CD4 T,HIPK3,0.029516086,0.09342560553633218,0.07148231753197894
Naïve CD4 T,CD59,-0.047480755,0.04083044982698962,0.05718585402558315
Naïve CD4 T,FBXO3,0.122515574,0.11903114186851212,0.05492851768246802
Naïve CD4 T,CAPRIN1,0.07809538,0.18339100346020762,0.1384499623777276
Naïve CD4 T,NAT10,0.045197606,0.05051903114186851,0.02633559066967645
Naïve CD4 T,CAT,-0.00838393,0.09342560553633218,0.0872836719337848
Naïve CD4 T,APIP,-0.021497935,0.05328719723183391,0.05568096313017306
Naïve CD4 T,CD44,0.1582793,0.5017301038062284,0.41008276899924756
Naïve CD4 T,TRIM44,0.031684816,0.17370242214532872,0.145221971407073
Naïve CD4 T,COMMD9,0.01415506,0.07128027681660899,0.062452972159518436
Naïve CD4 T,PRR5L,-0.0016165893,0.0020761245674740486,0.0030097817908201654
Naïve CD4 T,TRAF6,0.017625645,0.03944636678200692,0.030097817908201655
Naïve CD4 T,API5,-0.025331914,0.11626297577854672,0.11662904439428141
Naïve CD4 T,TTC17,0.04626131,0.16816608996539792,0.1384499623777276
Naïve CD4 T,HSD17B12,-0.010808557,0.0629757785467128,0.06395786305492852
Naïve CD4 T,ALKBH3,-0.021350361,0.04083044982698962,0.04589917231000752
Naïve CD4 T,EXT2,0.030731235,0.045674740484429065,0.028592927012791574
Naïve CD4 T,CD82,-7.2836876e-05,0.09342560553633218,0.08276899924755456
Naïve CD4 T,TSPAN18,-0.017631888,0.05051903114186851,0.05417607223476298
Naïve CD4 T,SLC35C1,0.005312141,0.032525951557093424,0.02708803611738149
Naïve CD4 T,CRY2,0.009746201,0.03667820069204152,0.029345372460496615
Naïve CD4 T,PEX16,-0.039990515,0.10726643598615918,0.11587659894657637
Naïve CD4 T,PHF21A,0.04068372,0.04359861591695502,0.021068472535741158
Naïve CD4 T,DGKZ,0.036646485,0.29204152249134946,0.255079006772009
Naïve CD4 T,AMBRA1,0.075889856,0.0698961937716263,0.02708803611738149
Naïve CD4 T,ATG13,0.041049138,0.07750865051903114,0.0526711813393529
Naïve CD4 T,ARHGAP1,0.032152474,0.08996539792387544,0.06471030850263355
Naïve CD4 T,CKAP5,0.0017242804,0.04913494809688582,0.0436418359668924
Naïve CD4 T,C11orf49,0.006551914,0.02629757785467128,0.019563581640331076
Naïve CD4 T,ARFGAP2,0.07433632,0.1439446366782007,0.09932279909706546
Naïve CD4 T,DDB2,0.022687092,0.06643598615916955,0.04815650865312265
Naïve CD4 T,MADD,0.032797903,0.06089965397923876,0.040632054176072234
Naïve CD4 T,SLC39A13,-0.024235092,0.05259515570934256,0.057938299473288185
Naïve CD4 T,PSMC3,-0.010866642,0.09619377162629758,0.09255079006772009
Naïve CD4 T,CELF1,0.042732656,0.12802768166089964,0.09932279909706546
Naïve CD4 T,NDUFS3,0.019885927,0.11626297577854672,0.09556057185854025
Naïve CD4 T,PTPMT1,-0.026505679,0.0671280276816609,0.07223476297968397
Naïve CD4 T,KBTBD4,-0.022767343,0.04498269896193772,0.05041384499623777
Naïve CD4 T,MTCH2,0.0047321543,0.06089965397923876,0.05417607223476298
Naïve CD4 T,FNBP4,0.12850797,0.3328719723183391,0.2588412340105342
Naïve CD4 T,NUP160,0.04218091,0.07335640138408304,0.04740406320541761
Naïve CD4 T,PTPRJ,0.029297344,0.0643598615916955,0.045146726862302484
Naïve CD4 T,SSRP1,-0.015973061,0.11903114186851212,0.1143717080511663
Naïve CD4 T,TIMM10,0.00719288,0.058823529411764705,0.04815650865312265
Naïve CD4 T,UBE2L6,0.026198894,0.20346020761245676,0.17757712565838976
Naïve CD4 T,ZDHHC5,0.02820468,0.04844290657439446,0.03160270880361174
Naïve CD4 T,MED19,0.021695733,0.05536332179930796,0.042136945071482315
Naïve CD4 T,TMX2,0.011981592,0.08581314878892733,0.07524454477050414
Naïve CD4 T,SELENOH,0.0004733801,0.4110726643598616,0.37772761474793076
Naïve CD4 T,LPXN,-0.008295298,0.1273356401384083,0.12114371708051166
Naïve CD4 T,ZFP91,0.027039662,0.09411764705882353,0.07223476297968397
Naïve CD4 T,FAM111A,0.043960303,0.11626297577854672,0.08577878103837472
Naïve CD4 T,OSBP,-0.019278884,0.07404844290657439,0.07373965387509406
Naïve CD4 T,PATL1,0.03851348,0.07404844290657439,0.04890895410082769
Naïve CD4 T,MRPL16,-0.016943559,0.09480968858131487,0.09330323551542513
Naïve CD4 T,CCDC86,0.03467934,0.03667820069204152,0.01580135440180587
Naïve CD4 T,PRPF19,-0.044754356,0.10519031141868512,0.11587659894657637
Naïve CD4 T,TMEM109,-0.093533814,0.11903114186851212,0.1474793077501881
Naïve CD4 T,CD6,-0.057305574,0.42006920415224913,0.4153498871331828
Naïve CD4 T,CD5,0.14121944,0.3944636678200692,0.31000752445447705
Naïve CD4 T,DDB1,0.03496574,0.1259515570934256,0.09857035364936043
Naïve CD4 T,CYB561A3,0.011403099,0.06920415224913495,0.059443190368698266
Naïve CD4 T,TMEM138,0.057236,0.07958477508650519,0.04890895410082769
Naïve CD4 T,TMEM216,-0.03501505,0.032525951557093424,0.0436418359668924
Naïve CD4 T,CPSF7,0.039906234,0.1273356401384083,0.09781790820165538
Naïve CD4 T,SDHAF2,-0.056851387,0.13356401384083044,0.14597441685477802
Naïve CD4 T,TMEM258,0.029187828,0.2,0.16779533483822423
Naïve CD4 T,FEN1,0.030218512,0.031141868512110725,0.01730624529721595
Naïve CD4 T,BEST1,-0.0486874,0.042906574394463666,0.059443190368698266
Naïve CD4 T,FTH1,-0.30647087,0.9017301038062284,0.9292701279157262
Naïve CD4 T,AHNAK,-0.069387645,0.16470588235294117,0.17531978931527464
Naïve CD4 T,EEF1G,-0.028248072,0.9217993079584775,0.9330323551542513
Naïve CD4 T,TUT1,-0.004177682,0.05536332179930796,0.04966139954853273
Naïve CD4 T,MTA2,-0.013779953,0.11349480968858132,0.10835214446952596
Naïve CD4 T,EML3,0.040412083,0.10588235294117647,0.07599699021820917
Naïve CD4 T,B3GAT3,0.018231288,0.12387543252595155,0.10458991723100075
Naïve CD4 T,GANAB,0.07409158,0.11072664359861592,0.06696764484574869
Naïve CD4 T,INTS5,-0.027738545,0.02629757785467128,0.03611738148984198
Naïve CD4 T,CSKMT,0.014506772,0.07958477508650519,0.06621519939804364
Naïve CD4 T,UQCC3,0.012328699,0.058823529411764705,0.04890895410082769
Naïve CD4 T,UBXN1,-0.025769234,0.4726643598615917,0.45221971407072986
Naïve CD4 T,BSCL2,0.014774144,0.07889273356401384,0.062452972159518436
Naïve CD4 T,HNRNPUL2,-0.06329155,0.17439446366782008,0.1873589164785553
Naïve CD4 T,POLR2G,4.4047832e-05,0.14602076124567473,0.1384499623777276
Naïve CD4 T,TAF6L,0.0003993474,0.031141868512110725,0.028592927012791574
Naïve CD4 T,TMEM223,-0.042112008,0.07612456747404844,0.08878856282919488
Naïve CD4 T,TMEM179B,-0.05522132,0.11695501730103806,0.13393528969149737
Naïve CD4 T,NXF1,0.08496888,0.10934256055363321,0.06019563581640331
Naïve CD4 T,STX5,-0.004795149,0.0809688581314879,0.07223476297968397
Naïve CD4 T,WDR74,0.020547971,0.11833910034602076,0.09932279909706546
Naïve CD4 T,SNHG1,0.12921298,0.328719723183391,0.2513167795334838
Naïve CD4 T,SLC3A2,0.046883583,0.22491349480968859,0.18510158013544017
Naïve CD4 T,PLAAT4,-0.26789647,0.3342560553633218,0.4161023325808879
Naïve CD4 T,PLAAT3,-0.010410665,0.004152249134948097,0.008276899924755455
Naïve CD4 T,ATL3,0.027351357,0.0726643598615917,0.05568096313017306
Naïve CD4 T,RTN3,-0.009831533,0.10173010380622838,0.09556057185854025
Naïve CD4 T,MARK2,0.053785175,0.11764705882352941,0.08126410835214447
Naïve CD4 T,NAA40,0.004955802,0.02629757785467128,0.020316027088036117
Naïve CD4 T,COX8A,0.06506145,0.29896193771626295,0.2505643340857788
Naïve CD4 T,OTUB1,0.002537638,0.21453287197231835,0.1948833709556057
Naïve CD4 T,STIP1,-0.006567538,0.09134948096885813,0.08577878103837472
Naïve CD4 T,FERMT3,-0.0035439432,0.17647058823529413,0.163280662151994
Naïve CD4 T,TRPT1,-0.022506773,0.09550173010380623,0.0963130173062453
Naïve CD4 T,NUDT22,-0.0065891296,0.12110726643598616,0.11211437170805116
Naïve CD4 T,DNAJC4,-0.020638913,0.12802768166089964,0.13017306245297217
Naïve CD4 T,VEGFB,-0.15729669,0.15363321799307958,0.20316027088036118
